date,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_buy_quote,coin
2025-08-01,3698.39,3724.02,3431.75,3488.2,783869.1517,2826423714.237822,5288678,361738.0053,1304785660.601062,Ethereum
2025-08-02,113297.92,114063.49,112003.0,112546.35,11507.33428,1301882737.326722,2165714,5060.00835,572586383.0717313,Bitcoin
2025-08-02,3488.21,3537.69,3368.29,3393.94,494195.7094,1709705648.162931,3703627,231776.9514,802069751.3333981,Ethereum
2025-08-03,112546.35,114799.97,111920.0,114208.8,7397.76046,841090034.1542541,1419281,3738.18331,425246221.2955304,Bitcoin
2025-08-03,3393.94,3521.79,3354.28,3496.74,296347.6758,1026636932.33361,2428479,156807.23,543358817.9471129,Ethereum
2025-08-04,114208.81,115720.0,114107.6,115055.03,9667.67916,1109938874.0629709,1954230,4715.29351,541443274.8093747,Bitcoin
2025-08-04,3496.75,3736.73,3490.73,3720.99,463349.9861,1677819313.332998,3316870,241318.7064,873258522.311276,Ethereum
2025-08-05,115055.03,115127.81,112650.0,114129.75,12042.79078,1371861747.1466167,2581052,5622.66754,640570774.1010684,Bitcoin
2025-08-05,3720.99,3722.24,3546.0,3612.0,489070.9589,1772309727.640444,3721006,230213.2832,834391670.474387,Ethereum
2025-08-06,114129.75,115716.0,113355.13,114992.27,9761.15318,1118028732.8589184,2026500,4872.24748,558193207.677072,Bitcoin
2025-08-06,3612.01,3698.6,3564.19,3683.31,365309.9205,1326203496.30214,2912356,186459.2777,677091112.5961089,Ethereum
2025-08-07,114992.27,117621.0,114259.0,117472.01,13468.56263,1564454297.836927,2314671,7008.73753,814088870.444632,Bitcoin
2025-08-07,3683.31,3927.77,3647.63,3910.31,631678.9872,2402252971.4317408,3495451,344602.949,1310682080.45414,Ethereum
2025-08-08,117472.02,117630.0,115878.71,116674.74,10045.31278,1172199778.7242548,2095304,4584.90574,534970598.46875024,Bitcoin
2025-08-08,3910.3,4071.0,3880.0,4009.5,723300.0109,2868715363.889369,4175115,389637.0166,1545604109.313508,Ethereum
2025-08-09,116674.74,117944.05,116299.13,116462.25,9514.13144,1111837601.7023723,1390951,4869.85416,569228301.1169946,Bitcoin
2025-08-09,4009.51,4326.2,4006.63,4260.62,691932.1048,2897074775.140159,3932997,354396.8092,1482946335.172858,Ethereum
2025-08-10,116462.25,119311.11,116460.63,119294.01,14322.77073,1694198747.8718708,2317065,8023.43513,949082473.721322,Bitcoin
2025-08-10,4260.63,4332.6,4153.07,4250.57,494843.8105,2091948332.589114,3319102,235841.2963,997589724.686655,Ethereum
2025-08-11,119294.27,122335.16,118050.11,118686.0,26494.33429,3194611530.541069,4021743,13243.42946,1596640461.643077,Bitcoin
2025-08-11,4250.58,4366.46,4166.77,4223.22,722664.04,3089081112.554874,5162548,360218.2954,1540350244.420612,Ethereum
2025-08-12,118686.0,120324.43,118207.47,120134.08,16720.10893,1992762473.5852573,2737841,9265.05962,1104367998.1961715,Bitcoin
2025-08-12,4223.22,4639.7,4219.04,4590.52,885288.0652,3918279210.053929,5104868,460721.2581,2038703612.7785192,Ethereum
2025-08-13,120134.09,123667.79,118920.92,123306.43,23210.07102,2811581348.3874574,3712817,11931.26825,1446045988.0483146,Bitcoin
2025-08-13,4590.52,4783.85,4564.33,4749.3,925931.4988,4334944436.910635,5293034,476639.1946,2232173733.897734,Ethereum
2025-08-14,123306.44,124474.0,117180.0,118295.09,27980.947586,3359128391.108524,4350449,13402.078476,1608719584.8697336,Bitcoin
2025-08-14,4749.31,4788.0,4451.33,4546.84,1265449.0453,5853669749.165808,6488264,610793.1493,2824145240.890796,Ethereum
2025-08-15,118295.09,119216.82,116803.99,117342.05,13623.33874,1607609329.6851013,2895016,6141.41708,724799635.8172467,Bitcoin
2025-08-15,4546.84,4672.67,4368.0,4439.47,880409.2591,3978902618.0587792,5091385,431967.5378,1953497546.8720396,Ethereum
2025-08-16,117342.04,117898.99,117143.98,117380.66,6393.68117,751719391.7723638,1179842,2995.22865,352158781.0964551,Bitcoin
2025-08-16,4439.47,4490.42,4372.54,4421.99,358676.5884,1587545552.644884,2446573,172182.4814,762345533.8065139,Ethereum
2025-08-17,117380.66,118575.0,117172.21,117405.01,5898.64192,695629197.9038073,1177563,2804.73113,330799448.0903654,Bitcoin
2025-08-17,4422.0,4576.0,4393.98,4472.33,442461.3829,1990037593.51367,2844829,216791.6846,975401417.633454,Ethereum
2025-08-18,117405.01,117543.75,114640.14,116227.05,17745.93954,2053814085.4717767,3346280,7647.70667,885108979.4887484,Bitcoin
2025-08-18,4472.34,4481.88,4225.86,4312.99,823188.1269,3561988639.06488,4938429,406762.5481,1759665776.660579,Ethereum
2025-08-19,116227.05,116725.69,112732.58,112872.94,18065.47424,2065010895.8584664,3291182,8609.4137,984093545.594422,Bitcoin
2025-08-19,4312.99,4355.0,4067.34,4075.59,831222.7951,3499853674.637696,4828050,398237.7389,1679727808.428403,Ethereum
2025-08-20,112872.95,114615.38,112380.0,114271.24,15636.34194,1776149566.1247735,2998370,7209.58575,819330970.2158619,Bitcoin
2025-08-20,4075.58,4378.0,4060.0,4336.16,728324.8933,3077553918.18234,4768196,377599.4336,1596144868.677022,Ethereum
2025-08-21,114271.23,114821.76,112015.67,112500.0,10839.69235,1227373788.615563,2357380,5346.48007,605400341.4544928,Bitcoin
2025-08-21,4336.16,4340.26,4204.2,4225.3,433836.3992,1854414176.5294476,4202357,215637.3352,922109670.926336,Ethereum
2025-08-22,112500.0,117429.05,111684.79,116935.99,23128.09037,2656625122.2777863,3438518,11843.59711,1359907711.8726692,Bitcoin
2025-08-22,4225.3,4887.59,4207.39,4832.07,1277976.63526,5850514269.296542,6440351,685989.38976,3139499789.414669,Ethereum
2025-08-23,116936.0,117030.0,114560.0,115438.05,11329.36197,1308825428.0143583,1559569,5083.35014,587273893.1314433,Bitcoin
2025-08-23,4832.07,4832.07,4659.7,4778.4,512442.0888,2428561923.4178367,3011610,247002.372,1170650191.938999,Ethereum
2025-08-24,115438.06,115666.68,110680.0,113493.59,21175.98462,2411284606.189177,2573906,9325.0671,1061855201.3343124,Bitcoin
2025-08-24,4778.4,4956.78,4711.0,4780.15,780668.77842,3755014998.4467034,4316811,393654.81102,1894436117.270788,Ethereum
2025-08-25,113493.59,113667.28,109274.1,110111.98,25182.79379,2805570653.6310234,4695718,11387.5817,1269662985.34418,Bitcoin
2025-08-25,4780.15,4797.97,4334.13,4376.18,1043917.1659,4769033242.728044,6296796,466034.8159,2129931225.5307872,Ethereum
2025-08-26,110111.98,112371.0,108666.66,111763.22,18452.43877,2033437347.4999392,4077474,9863.43157,1087468493.596964,Bitcoin
2025-08-26,4376.17,4633.46,4311.04,4600.63,834750.2767,3739773474.021506,5640502,401376.3087,1798486042.553646,Ethereum
2025-08-27,111763.22,112625.0,110345.42,111262.01,13392.60875,1493774927.190832,3111496,6261.8455,698586344.1774796,Bitcoin
2025-08-27,4600.63,4663.93,4481.53,4506.71,606669.3611,2784659238.3017006,3920404,307736.9098,1412983486.966091,Ethereum
2025-08-28,111262.01,113485.9,110862.42,112566.9,11104.27744,1250788481.9453218,2066780,5139.46509,578866003.6838148,Bitcoin
2025-08-28,4506.71,4633.97,4430.0,4511.21,485243.4027,2202472276.64976,3236156,230509.0927,1046782923.357486,Ethereum
2025-08-29,112566.9,112638.64,107463.9,108377.4,22580.31045,2475492492.5775294,3606959,10616.35644,1164321513.1044571,Bitcoin
2025-08-29,4511.2,4516.75,4265.0,4360.18,679063.8777,2969120530.274377,4406428,324223.3629,1417503064.20564,Ethereum
2025-08-30,108377.4,108926.15,107350.1,108816.33,10708.39159,1160666772.7387524,1411040,5797.17783,628457794.843401,Bitcoin
2025-08-30,4360.18,4415.61,4257.2,4373.7,340319.1826,1483613909.749367,2086140,180789.988,788720330.9840739,Ethereum
2025-08-31,108816.33,109480.02,108076.93,108246.35,9489.51596,1031806894.3513318,1366633,4573.61058,497406888.1691883,Bitcoin
2025-08-31,4373.7,4498.47,4372.63,4391.83,356586.1861,1588952837.432261,2221987,183775.3164,819127243.58221,Ethereum
2025-09-01,108246.36,109912.4,107255.0,109237.42,16053.60219,1742516638.781135,2729384,7532.99101,817730948.9844334,Bitcoin
2025-09-01,4391.83,4491.84,4210.61,4314.5,513830.0395,2244610986.86617,4011776,246147.2654,1075592499.534808,Ethereum
2025-09-02,109237.43,111771.52,108393.39,111240.01,18510.28756,2042681451.9016385,2596328,9088.71727,1003032805.5367996,Bitcoin
2025-09-02,4314.5,4416.78,4257.85,4326.5,524605.0512,2275752549.704531,4161006,262315.1298,1138093049.510545,Ethereum
2025-09-03,111240.01,112575.27,110528.71,111705.71,11773.72084,1313762617.3436644,2214249,5539.29462,618293676.5075179,Bitcoin
2025-09-03,4326.49,4490.64,4283.23,4450.46,487091.6861,2146232316.546182,3491341,260805.1318,1150952058.93142,Ethereum
2025-09-04,111705.72,112180.0,109329.12,110730.87,12203.13536,1349031325.5320847,2230255,6070.78151,670681185.82571,Bitcoin
2025-09-04,4450.46,4482.05,4265.33,4297.55,471795.7096,2061920365.306792,4087637,223178.8479,975391239.955494,Ethereum
2025-09-05,110730.87,113384.62,110206.96,110659.99,21587.40888,2413132200.623325,2970419,10787.81127,1206066261.227201,Bitcoin
2025-09-05,4297.56,4490.0,4256.03,4307.45,624169.8754,2722930703.949958,4751518,312428.2352,1364013868.120256,Ethereum
2025-09-06,110660.0,111307.7,109977.0,110187.97,5000.29897,552785936.5434699,795201,2308.83297,255237426.946011,Bitcoin
2025-09-06,4307.46,4329.3,4236.0,4273.14,191166.0686,819243725.2123,1711937,90318.6833,387096202.235548,Ethereum
2025-09-07,110187.98,111600.0,110180.0,111137.34,5681.29944,630447950.1588689,874961,2570.85199,285303923.5404623,Bitcoin
2025-09-07,4273.15,4336.02,4270.81,4306.19,169620.8372,729149678.760542,1450115,88389.9104,379994466.147124,Ethereum
2025-09-08,111137.35,112924.37,110621.78,112065.23,11582.40211,1295903862.4649603,1744598,5531.65969,618773275.3576307,Bitcoin
2025-09-08,4306.19,4384.06,4279.0,4306.37,372882.4355,1611402674.924859,2889398,185577.5078,801973160.9357901,Ethereum
2025-09-09,112065.23,113293.29,110766.66,111546.39,15379.28248,1721465997.906366,2143242,7597.38038,849973176.1775683,Bitcoin
2025-09-09,4306.36,4381.87,4276.76,4310.09,405485.7821,1751903233.455334,3068397,197329.24,852710674.591241,Ethereum
2025-09-10,111546.38,114313.13,110917.45,113960.0,17517.41823,1978834750.2223115,2182534,8274.63998,934646697.4823323,Bitcoin
2025-09-10,4310.08,4453.57,4285.1,4349.32,506633.9098,2207912091.685508,3221192,275693.6907,1201067542.577108,Ethereum
2025-09-11,113960.0,115488.09,113430.0,115482.69,13676.73119,1562241144.956541,2166359,6744.29993,770595422.6905212,Bitcoin
2025-09-11,4349.33,4481.09,4338.82,4458.82,441259.6649,1949893256.335128,3446340,233524.3882,1032162722.674102,Ethereum
2025-09-12,115482.69,116665.63,114740.99,116029.42,15324.10719,1772122269.5018637,2481491,7995.57276,924775389.8569396,Bitcoin
2025-09-12,4458.83,4748.4,4450.71,4712.16,510777.5402,2337299050.098691,3859691,260127.4464,1190623320.120003,Ethereum
2025-09-13,116029.41,116298.78,115127.27,115918.29,8269.40394,957724220.6497612,1223635,3590.09359,415773029.4393527,Bitcoin
2025-09-13,4712.16,4769.36,4605.0,4666.53,394393.6869,1850836179.9834836,2711137,194348.8388,912698240.496336,Ethereum
2025-09-14,115918.29,116165.19,115135.0,115268.01,6707.60197,775762364.9685991,1237218,3406.90777,393977059.3035421,Bitcoin
2025-09-14,4666.54,4692.36,4576.89,4604.49,278244.3205,1287527692.946413,2561665,119825.8078,554538161.069432,Ethereum
2025-09-15,115268.01,116757.99,114384.0,115349.71,13212.51149,1522648235.2235153,2857989,6621.3636,763138585.685025,Bitcoin
2025-09-15,4604.48,4670.28,4466.0,4523.74,412291.9687,1874781946.0150995,3889905,203592.7664,925893860.09543,Ethereum
2025-09-16,115349.71,116964.27,114737.11,116788.96,10926.9094,1265779287.5169268,2047058,5292.18365,613182568.9919184,Bitcoin
2025-09-16,4523.74,4538.25,4424.0,4501.29,293307.1099,1315498731.650004,2967454,149843.5255,671943724.597036,Ethereum
2025-09-17,116788.96,117286.73,114720.81,116447.59,16754.2454,1946083704.6217456,3227418,7975.0019,926282110.833079,Bitcoin
2025-09-17,4501.3,4616.77,4412.0,4590.53,476981.4561,2149457762.913816,3859374,239986.8267,1081954417.390737,Ethereum
2025-09-18,116447.6,117900.0,116092.76,117073.53,11657.23365,1367513347.486509,2252654,5717.34538,670700552.9347277,Bitcoin
2025-09-18,4590.54,4644.47,4553.7,4587.66,290660.377,1336761563.704996,2922079,146325.1789,673188179.996935,Ethereum
2025-09-19,117073.53,117459.99,115100.0,115632.38,8992.09065,1045792401.4532388,1732471,4020.81483,467345983.0786799,Bitcoin
2025-09-19,4587.66,4620.72,4435.7,4468.59,331611.1482,1495953132.099773,2302227,143873.0695,649024828.8948929,Ethereum
2025-09-20,115632.39,116121.81,115408.47,115685.63,4674.92752,541264273.2416894,740451,2276.16483,263511469.8432588,Bitcoin
2025-09-20,4468.59,4508.71,4454.45,4480.42,130781.913,585813348.774924,1094083,65379.0397,292888970.600943,Ethereum
2025-09-21,115685.63,115819.06,115188.0,115232.29,4511.52219,521299751.1504096,945965,2016.72489,233031538.74699312,Bitcoin
2025-09-21,4480.41,4498.16,4443.0,4444.97,149349.8262,668077573.112986,1098813,74558.8041,333524523.784046,Ethereum
2025-09-22,115232.29,115379.25,111800.0,112650.99,20781.71356,2348872511.6988754,3045876,9312.35777,1052684266.8981876,Bitcoin
2025-09-22,4444.98,4455.76,4077.0,4199.08,708243.2348,2991392446.130756,4143966,343579.0176,1450404524.234355,Ethereum
2025-09-23,112650.99,113290.5,111458.73,111998.8,12301.3203,1383869800.273703,2455729,5543.3609,623665658.7200328,Bitcoin
2025-09-23,4199.09,4229.03,4114.39,4164.26,315227.9057,1318382529.127912,3449275,157024.3339,656858840.051957,Ethereum
2025-09-24,111998.8,113940.0,111042.66,113307.0,12369.25967,1394470628.502582,2229837,6100.69487,687826281.220477,Bitcoin
2025-09-24,4164.25,4206.9,4073.74,4152.81,353665.5671,1472276097.667921,3119658,166727.3367,694041084.4057449,Ethereum
2025-09-25,113307.01,113510.23,108631.51,108994.49,21231.14957,2356639689.9252143,4409953,9511.07937,1055527535.7684448,Bitcoin
2025-09-25,4152.81,4161.04,3815.0,3874.36,930327.6951,3702962412.917114,7611345,441393.5543,1756048962.795275,Ethereum
2025-09-26,108994.49,110300.0,108620.07,109643.46,14243.01591,1557098915.9392595,3257155,6978.29033,762955442.7524,Bitcoin
2025-09-26,3874.35,4068.3,3867.65,4032.24,575711.0859,2275867014.046836,5466636,307750.3457,1216442944.06247,Ethereum
2025-09-27,109643.46,109743.91,109064.4,109635.85,5501.78643,601947588.9970765,919594,2523.25886,276080500.9941954,Bitcoin
2025-09-27,4032.24,4039.01,3972.98,4018.38,172693.2638,692281857.207582,1940113,79817.4035,320025622.513547,Ethereum
2025-09-28,109635.85,112350.0,109189.99,112163.95,7542.3316,832254944.3203354,1484866,3781.87606,417495757.16935,Bitcoin
2025-09-28,4018.39,4144.88,3966.0,4142.16,240331.8589,972239151.6275792,2500609,140010.7323,566880552.499075,Ethereum
2025-09-29,112163.96,114400.0,111560.65,114311.96,15541.12005,1755247635.871136,2442653,7836.68768,884934987.568753,Bitcoin
2025-09-29,4142.16,4235.86,4082.25,4215.07,380728.6784,1580732256.801187,3612246,199061.7147,826365235.842847,Ethereum
2025-09-30,114311.97,114792.0,112656.27,114048.93,15044.15633,1710713267.1300955,3018331,7185.72154,817044461.2701814,Bitcoin
2025-09-30,4215.07,4245.0,4092.1,4145.15,391126.6172,1625808124.643462,4118784,181458.9958,754666917.7275741,Ethereum
2025-10-01,114048.94,118649.1,113966.67,118594.99,20036.39516,2332096981.265933,3430343,10071.04092,1172422657.4065175,Bitcoin
2025-10-01,4145.15,4355.46,4123.08,4348.03,507026.3822,2165739972.3710446,4138481,247673.9891,1059254829.127008,Ethereum
2025-10-02,118594.99,121022.07,118279.31,120529.35,19670.83503,2349861127.34458,3472073,9753.07848,1164986423.9898076,Bitcoin
2025-10-02,4348.03,4516.74,4332.73,4484.35,526411.1571,2322911121.293646,4441183,270113.997,1192562119.649421,Ethereum
2025-10-03,120529.35,123894.99,119248.3,122232.0,23936.328,2907381076.6813188,4246820,11288.62355,1372792607.6136217,Bitcoin
2025-10-03,4484.35,4591.59,4428.0,4512.87,485684.0267,2184423024.582545,5149648,234630.1499,1055644644.394335,Ethereum
2025-10-04,122232.21,122800.0,121510.0,122391.0,8208.16678,1002272903.3446472,1703590,3767.80335,460154433.12366194,Bitcoin
2025-10-04,4512.88,4517.93,4440.0,4487.15,199732.7088,895195711.8810791,2252261,90161.8179,404217765.196633,Ethereum
2025-10-05,122390.99,125708.42,122136.0,123482.31,22043.097553,2730817470.939564,3690670,11780.672403,1459478400.9109964,Bitcoin
2025-10-05,4487.16,4618.17,4467.05,4514.32,506587.9614,2305062852.191549,3791095,265246.9061,1206877173.081055,Ethereum
2025-10-06,123482.32,126199.63,123084.0,124658.54,19494.628793,2428828952.2653184,4206167,9963.008153,1241625129.7177184,Bitcoin
2025-10-06,4514.32,4735.93,4488.25,4684.01,456200.6528,2107882753.6147287,4677655,235462.9488,1087700705.075086,Ethereum
2025-10-07,124658.54,125126.0,120574.94,121332.95,21633.99385,2657405799.8705487,4390785,9699.35099,1191947741.6989057,Bitcoin
2025-10-07,4684.02,4755.0,4430.43,4447.7,640685.9319,2946435862.400838,6028668,308407.6086,1419710155.477069,Ethereum
2025-10-08,121332.96,124197.25,121066.14,123306.0,17012.618,2084842842.4416168,4184997,9039.06222,1107976264.6948595,Bitcoin
2025-10-08,4447.7,4558.0,4410.08,4525.72,399904.3287,1791815622.635745,4771608,205585.7695,921332896.435835,Ethereum
2025-10-09,123306.01,123762.94,119651.47,121662.4,21559.36007,2621438087.566733,4231167,10144.15364,1233882833.5642388,Bitcoin
2025-10-09,4525.72,4531.52,4265.06,4368.09,515978.1829,2257574038.66859,5181361,242773.6384,1060847514.335138,Ethereum
2025-10-10,121662.41,122550.0,102000.0,112774.5,64171.93927,7349750905.041157,11404522,30502.14297,3493298452.846008,Bitcoin
2025-10-10,4368.09,4393.63,3435.0,3829.72,1493971.0244,5954598988.690315,12594514,680600.6897,2723566227.172543,Ethereum
2025-10-11,112774.49,113322.39,109561.59,110644.4,35448.51652,3961069473.231136,6661929,15375.94796,1718429599.5669522,Bitcoin
2025-10-11,3829.72,3878.3,3643.33,3746.79,789885.6582,2994511140.4092994,8794145,362107.5901,1373206442.87708,Ethereum
2025-10-12,110644.4,115770.0,109565.06,114958.8,32255.30272,3638546528.740156,6048575,16915.44533,1907676479.1772509,Bitcoin
2025-10-12,3746.8,4197.7,3694.74,4152.29,811308.152,3213401552.274956,8286691,406500.5487,1607458765.920295,Ethereum
2025-10-13,114958.81,115963.81,113616.5,115166.0,22557.24033,2591831660.985749,5739352,10710.89723,1230950583.8424664,Bitcoin
2025-10-13,4152.29,4292.0,4042.29,4240.85,622813.9247,2590697041.4796047,8321249,302948.0094,1261092410.082509,Ethereum
2025-10-14,115166.0,115409.96,109866.0,113028.14,31870.32974,3578140778.808499,7425642,14944.19197,1677011392.6343808,Bitcoin
2025-10-14,4240.86,4263.38,3888.74,4125.02,962996.7658,3894019260.946043,10714712,500346.6817,2021620281.2079551,Ethereum
2025-10-15,113028.13,113612.35,110164.0,110763.28,22986.48811,2569639641.352769,5243141,10499.31831,1173678794.920774,Bitcoin
2025-10-15,4125.01,4217.6,3926.74,3985.61,626081.6966,2543782117.9732566,7421801,313175.5389,1273392874.002121,Ethereum
2025-10-16,110763.28,111982.45,107427.0,108194.28,29857.17252,3277596494.7619195,6127094,13126.95119,1441416875.126377,Bitcoin
2025-10-16,3985.61,4086.49,3826.04,3894.51,643804.6163,2552218455.01882,8451902,319663.4266,1268557283.411159,Ethereum
2025-10-17,108194.27,109240.0,103528.23,106431.68,37920.66838,4022645635.2212014,7570685,17996.99946,1909654487.4562209,Bitcoin
2025-10-17,3894.5,3950.45,3674.5,3831.57,830127.0885,3147006926.52111,9412569,421727.0445,1597875952.217623,Ethereum
2025-10-18,106431.68,107499.0,106322.2,107185.01,11123.18766,1189002999.143113,2105450,4845.85641,518065716.6618129,Bitcoin
2025-10-18,3831.58,3927.73,3819.07,3889.21,250710.6121,971616631.642943,3174247,123527.728,478841122.02979,Ethereum
2025-10-19,107185.0,109450.07,106103.36,108642.78,15480.66423,1670074079.5802343,3205640,7100.31013,766423535.8177378,Bitcoin
2025-10-19,3889.2,4030.94,3827.04,3982.58,408538.2545,1609546719.154199,4377250,210770.829,830019862.215925,Ethereum
2025-10-20,108642.77,111705.56,107402.52,110532.09,19193.4416,2119912185.5934684,4283542,9280.50075,1024925788.7216992,Bitcoin
2025-10-20,3982.58,4085.3,3908.73,3979.22,511382.3301,2049366257.2948992,5803391,237126.1851,950802301.277708,Ethereum
2025-10-21,110532.09,114000.0,107473.72,108297.67,37228.01659,4114477849.932055,6004063,17034.07155,1881327751.3346128,Bitcoin
2025-10-21,3979.22,4110.0,3840.24,3873.05,590594.1382,2335723187.677247,7015049,279785.5053,1107257090.995763,Ethereum
2025-10-22,108297.66,109163.88,106666.69,107567.44,28610.78451,3090291706.4439816,5547903,13766.58861,1487179903.5999787,Bitcoin
2025-10-22,3873.04,3889.27,3710.0,3805.53,593130.0905,2268706650.109904,6834244,263582.8173,1008334927.99178,Ethereum
2025-10-23,107567.45,111293.61,107500.0,110078.18,17573.09294,1924582289.4113936,3721614,8575.33716,938905317.7034107,Bitcoin
2025-10-23,3805.53,3934.86,3796.54,3856.8,477231.0181,1842438997.006866,4206428,210507.9739,813180072.006933,Ethereum
2025-10-24,110078.19,112104.98,109700.01,111004.89,15005.16913,1662806764.9533324,3241022,7511.2434,832390454.8076226,Bitcoin
2025-10-24,3856.8,4026.39,3845.86,3934.88,425926.9383,1676037250.100214,4291705,217754.8375,857155216.561159,Ethereum
2025-10-25,111004.9,111943.19,110672.86,111646.27,6407.96864,714201332.9751225,1238199,3087.0866,344113931.7999452,Bitcoin
2025-10-25,3934.88,3969.22,3912.4,3953.82,138526.3338,545722019.6759751,1476147,67667.2793,266617187.890661,Ethereum
2025-10-26,111646.27,115466.8,111260.45,114559.4,13454.47737,1525108635.874829,2463951,6982.18154,791462349.3516057,Bitcoin
2025-10-26,3953.81,4178.78,3919.03,4158.46,344698.0918,1396836816.693465,3249487,173720.1856,703491084.2620751,Ethereum
2025-10-27,114559.41,116400.0,113830.01,114107.65,21450.23241,2470872744.548968,3660488,10969.70182,1263753536.9973898,Bitcoin
2025-10-27,4158.46,4253.72,4095.0,4120.15,487131.2291,2035684992.6036072,5081784,248999.9729,1040497593.800265,Ethereum
2025-10-28,114107.65,116086.0,112211.0,112898.45,15523.42257,1772753529.8642745,3829845,7765.31574,887031686.0163724,Bitcoin
2025-10-28,4120.16,4175.55,3931.33,3979.2,472965.8377,1926589295.491682,5061999,222962.1579,908763052.717048,Ethereum
2025-10-29,112898.44,113643.73,109200.0,110021.29,21079.71376,2356715986.533545,4481480,10407.07233,1163985607.3569083,Bitcoin
2025-10-29,3979.19,4036.66,3840.37,3902.99,486452.3127,1925328091.834018,5571627,230694.78,913403769.324608,Ethereum
2025-10-30,110021.3,111592.0,106304.34,108322.88,25988.82838,2827221287.4227977,6373451,12551.13144,1365671836.7455924,Bitcoin
2025-10-30,3903.0,3948.74,3680.0,3805.09,531455.9923,2028708564.222212,6906431,253157.6828,966915641.09658,Ethereum
2025-10-31,108322.87,111190.0,108275.28,109608.01,21518.20439,2361590437.9414105,5256872,10798.53938,1185034290.9237795,Bitcoin
2025-10-31,3804.95,3906.09,3796.36,3847.99,478636.2995,1843471240.950858,5000695,263997.8361,1017255899.859766,Ethereum
2025-11-01,109608.01,110564.49,109394.81,110098.1,7378.50431,812389216.4346799,1994214,3406.68401,375126956.08097214,Bitcoin
2025-11-01,3848.0,3909.39,3831.0,3873.77,152998.1626,592459458.761567,1840903,75638.8612,292912520.170275,Ethereum
2025-11-02,110098.1,111250.01,109471.34,110540.68,12107.00087,1336870531.1415012,2652188,5921.86453,654016950.2549777,Bitcoin
2025-11-02,3873.78,3918.23,3839.12,3906.58,216083.1542,837354910.688628,2433160,115417.9205,447423699.373431,Ethereum
2025-11-03,110540.69,110750.0,105306.56,106583.04,28681.18779,3076006652.001568,7074546,12847.08574,1377869106.6681776,Bitcoin
2025-11-03,3906.58,3914.29,3558.82,3603.83,877187.3852,3238285047.509506,7464333,396065.9448,1462435750.935427,Ethereum
2025-11-04,106583.05,107299.0,98944.36,101497.22,50534.87376,5197697635.212413,9099609,23388.99033,2406186713.1705294,Bitcoin
2025-11-04,3603.84,3654.54,3057.0,3287.05,1568004.2379,5314450723.763831,10283812,730780.3823,2476934144.731218,Ethereum
2025-11-05,101497.23,104534.74,98966.8,103885.16,33778.77571,3454273922.7003846,6500368,18126.84828,1854232277.0330112,Bitcoin
2025-11-05,3287.05,3480.46,3166.66,3424.29,809591.5132,2699190339.152632,6935719,421218.8965,1403027181.859867,Ethereum
2025-11-06,103885.16,104200.0,100300.95,101346.04,25814.62139,2641767846.305827,5755001,11972.54796,1225474173.0204284,Bitcoin
2025-11-06,3424.29,3456.46,3245.45,3315.14,566363.7003,1896818057.207791,6422367,278569.8569,932497460.9571712,Ethereum
2025-11-07,101346.04,104096.36,99260.86,103339.08,32059.50942,3251112979.305884,6335759,16056.80582,1629564159.11658,Bitcoin
2025-11-07,3315.14,3473.0,3194.2,3436.05,683417.3854,2269770217.236428,7139239,352056.0459,1169901356.913121,Ethereum
2025-11-08,103339.09,103406.22,101454.0,102312.94,12390.77985,1267165565.37527,2743819,5862.65977,599611355.3671467,Bitcoin
2025-11-08,3436.04,3488.0,3355.58,3401.51,291532.2881,997076516.09053,3661341,144818.0207,495545476.0573329,Ethereum
2025-11-09,102312.95,105495.62,101400.0,104722.96,16338.97096,1687020822.3668208,3404204,8224.94939,849620657.0869098,Bitcoin
2025-11-09,3401.51,3623.25,3358.66,3583.46,464098.052,1616068059.82672,4471232,255287.6113,888865168.9269341,Ethereum
2025-11-10,104722.95,106670.11,104265.02,106011.13,22682.25673,2400141664.389342,4710957,11595.81944,1226965888.74677,Bitcoin
2025-11-10,3583.46,3658.98,3507.3,3567.85,595273.0298,2130222587.624694,5374965,288985.1178,1035700899.574761,Ethereum
2025-11-11,106011.13,107500.0,102476.09,103058.99,24196.50718,2532279071.0069213,5532149,10717.03395,1121890584.1997764,Bitcoin
2025-11-11,3567.85,3648.27,3405.24,3417.76,660283.2747,2334219569.458803,6239855,279975.2724,988115425.798087,Ethereum
2025-11-12,103059.0,105333.33,100813.59,101654.37,20457.63906,2108514405.260877,5314132,10155.72095,1047214063.138287,Bitcoin
2025-11-12,3417.76,3588.19,3371.65,3414.92,553101.9368,1913040553.62282,5915987,269502.1432,932258100.373958,Ethereum
2025-11-13,101654.37,104085.01,98000.4,99692.02,36198.50771,3654698026.540381,8125404,17250.22426,1742449117.5763607,Bitcoin
2025-11-13,3414.91,3565.84,3154.22,3231.54,951989.1347,3206643011.077227,8109562,479288.7197,1611512971.446227,Ethereum
2025-11-14,99692.03,99866.02,94012.45,94594.0,47288.14481,4566085156.747208,9551025,21184.91518,2045542286.863484,Bitcoin
2025-11-14,3231.55,3256.71,3070.0,3112.4,890446.1491,2825408309.9258246,9563602,444168.0228,1410419310.962096,Ethereum
2025-11-15,94594.0,96846.68,94558.49,95596.24,15110.89391,1449074019.0674856,4263558,7115.78198,682358960.754042,Bitcoin
